TimeKey,Time,Hour,Minute,Hour12Label,ShiftName,ShiftKey,IsNightShift,HalfHourBucket,PortWorkingWindow
758,07:58:00,7,58,7 AM,A,1,0,07:30,1
759,07:59:00,7,59,7 AM,A,1,0,07:30,1
800,08:00:00,8,0,8 AM,A,1,0,08:00,1
801,08:01:00,8,1,8 AM,A,1,0,08:00,1
802,08:02:00,8,2,8 AM,A,1,0,08:00,1
803,08:03:00,8,3,8 AM,A,1,0,08:00,1
804,08:04:00,8,4,8 AM,A,1,0,08:00,1
805,08:05:00,8,5,8 AM,A,1,0,08:00,1
806,08:06:00,8,6,8 AM,A,1,0,08:00,1
807,08:07:00,8,7,8 AM,A,1,0,08:00,1
808,08:08:00,8,8,8 AM,A,1,0,08:00,1
809,08:09:00,8,9,8 AM,A,1,0,08:00,1
810,08:10:00,8,10,8 AM,A,1,0,08:00,1
811,08:11:00,8,11,8 AM,A,1,0,08:00,1
812,08:12:00,8,12,8 AM,A,1,0,08:00,1
813,08:13:00,8,13,8 AM,A,1,0,08:00,1
814,08:14:00,8,14,8 AM,A,1,0,08:00,1
815,08:15:00,8,15,8 AM,A,1,0,08:00,1
816,08:16:00,8,16,8 AM,A,1,0,08:00,1
817,08:17:00,8,17,8 AM,A,1,0,08:00,1
818,08:18:00,8,18,8 AM,A,1,0,08:00,1
819,08:19:00,8,19,8 AM,A,1,0,08:00,1
820,08:20:00,8,20,8 AM,A,1,0,08:00,1
821,08:21:00,8,21,8 AM,A,1,0,08:00,1
822,08:22:00,8,22,8 AM,A,1,0,08:00,1
823,08:23:00,8,23,8 AM,A,1,0,08:00,1
824,08:24:00,8,24,8 AM,A,1,0,08:00,1
825,08:25:00,8,25,8 AM,A,1,0,08:00,1
826,08:26:00,8,26,8 AM,A,1,0,08:00,1
827,08:27:00,8,27,8 AM,A,1,0,08:00,1
828,08:28:00,8,28,8 AM,A,1,0,08:00,1
829,08:29:00,8,29,8 AM,A,1,0,08:00,1
830,08:30:00,8,30,8 AM,A,1,0,08:30,1
831,08:31:00,8,31,8 AM,A,1,0,08:30,1
832,08:32:00,8,32,8 AM,A,1,0,08:30,1
833,08:33:00,8,33,8 AM,A,1,0,08:30,1
834,08:34:00,8,34,8 AM,A,1,0,08:30,1
835,08:35:00,8,35,8 AM,A,1,0,08:30,1
836,08:36:00,8,36,8 AM,A,1,0,08:30,1
837,08:37:00,8,37,8 AM,A,1,0,08:30,1
838,08:38:00,8,38,8 AM,A,1,0,08:30,1
839,08:39:00,8,39,8 AM,A,1,0,08:30,1
840,08:40:00,8,40,8 AM,A,1,0,08:30,1
841,08:41:00,8,41,8 AM,A,1,0,08:30,1
842,08:42:00,8,42,8 AM,A,1,0,08:30,1
843,08:43:00,8,43,8 AM,A,1,0,08:30,1
844,08:44:00,8,44,8 AM,A,1,0,08:30,1
845,08:45:00,8,45,8 AM,A,1,0,08:30,1
846,08:46:00,8,46,8 AM,A,1,0,08:30,1
847,08:47:00,8,47,8 AM,A,1,0,08:30,1
848,08:48:00,8,48,8 AM,A,1,0,08:30,1
849,08:49:00,8,49,8 AM,A,1,0,08:30,1
850,08:50:00,8,50,8 AM,A,1,0,08:30,1
851,08:51:00,8,51,8 AM,A,1,0,08:30,1
852,08:52:00,8,52,8 AM,A,1,0,08:30,1
853,08:53:00,8,53,8 AM,A,1,0,08:30,1
854,08:54:00,8,54,8 AM,A,1,0,08:30,1
855,08:55:00,8,55,8 AM,A,1,0,08:30,1
856,08:56:00,8,56,8 AM,A,1,0,08:30,1
857,08:57:00,8,57,8 AM,A,1,0,08:30,1
858,08:58:00,8,58,8 AM,A,1,0,08:30,1
859,08:59:00,8,59,8 AM,A,1,0,08:30,1
900,09:00:00,9,0,9 AM,A,1,0,09:00,1
901,09:01:00,9,1,9 AM,A,1,0,09:00,1
902,09:02:00,9,2,9 AM,A,1,0,09:00,1
903,09:03:00,9,3,9 AM,A,1,0,09:00,1
904,09:04:00,9,4,9 AM,A,1,0,09:00,1
905,09:05:00,9,5,9 AM,A,1,0,09:00,1
906,09:06:00,9,6,9 AM,A,1,0,09:00,1
907,09:07:00,9,7,9 AM,A,1,0,09:00,1
908,09:08:00,9,8,9 AM,A,1,0,09:00,1
909,09:09:00,9,9,9 AM,A,1,0,09:00,1
910,09:10:00,9,10,9 AM,A,1,0,09:00,1
911,09:11:00,9,11,9 AM,A,1,0,09:00,1
912,09:12:00,9,12,9 AM,A,1,0,09:00,1
913,09:13:00,9,13,9 AM,A,1,0,09:00,1
914,09:14:00,9,14,9 AM,A,1,0,09:00,1
915,09:15:00,9,15,9 AM,A,1,0,09:00,1
916,09:16:00,9,16,9 AM,A,1,0,09:00,1
917,09:17:00,9,17,9 AM,A,1,0,09:00,1
918,09:18:00,9,18,9 AM,A,1,0,09:00,1
919,09:19:00,9,19,9 AM,A,1,0,09:00,1
920,09:20:00,9,20,9 AM,A,1,0,09:00,1
921,09:21:00,9,21,9 AM,A,1,0,09:00,1
922,09:22:00,9,22,9 AM,A,1,0,09:00,1
923,09:23:00,9,23,9 AM,A,1,0,09:00,1
924,09:24:00,9,24,9 AM,A,1,0,09:00,1
925,09:25:00,9,25,9 AM,A,1,0,09:00,1
926,09:26:00,9,26,9 AM,A,1,0,09:00,1
927,09:27:00,9,27,9 AM,A,1,0,09:00,1
928,09:28:00,9,28,9 AM,A,1,0,09:00,1
929,09:29:00,9,29,9 AM,A,1,0,09:00,1
930,09:30:00,9,30,9 AM,A,1,0,09:30,1
931,09:31:00,9,31,9 AM,A,1,0,09:30,1
932,09:32:00,9,32,9 AM,A,1,0,09:30,1
933,09:33:00,9,33,9 AM,A,1,0,09:30,1
934,09:34:00,9,34,9 AM,A,1,0,09:30,1
935,09:35:00,9,35,9 AM,A,1,0,09:30,1
936,09:36:00,9,36,9 AM,A,1,0,09:30,1
937,09:37:00,9,37,9 AM,A,1,0,09:30,1
938,09:38:00,9,38,9 AM,A,1,0,09:30,1
939,09:39:00,9,39,9 AM,A,1,0,09:30,1
940,09:40:00,9,40,9 AM,A,1,0,09:30,1
941,09:41:00,9,41,9 AM,A,1,0,09:30,1
942,09:42:00,9,42,9 AM,A,1,0,09:30,1
943,09:43:00,9,43,9 AM,A,1,0,09:30,1
944,09:44:00,9,44,9 AM,A,1,0,09:30,1
945,09:45:00,9,45,9 AM,A,1,0,09:30,1
946,09:46:00,9,46,9 AM,A,1,0,09:30,1
947,09:47:00,9,47,9 AM,A,1,0,09:30,1
948,09:48:00,9,48,9 AM,A,1,0,09:30,1
949,09:49:00,9,49,9 AM,A,1,0,09:30,1
950,09:50:00,9,50,9 AM,A,1,0,09:30,1
951,09:51:00,9,51,9 AM,A,1,0,09:30,1
952,09:52:00,9,52,9 AM,A,1,0,09:30,1
953,09:53:00,9,53,9 AM,A,1,0,09:30,1
954,09:54:00,9,54,9 AM,A,1,0,09:30,1
955,09:55:00,9,55,9 AM,A,1,0,09:30,1
956,09:56:00,9,56,9 AM,A,1,0,09:30,1
957,09:57:00,9,57,9 AM,A,1,0,09:30,1
958,09:58:00,9,58,9 AM,A,1,0,09:30,1
959,09:59:00,9,59,9 AM,A,1,0,09:30,1
1000,10:00:00,10,0,10 AM,A,1,0,10:00,1
1001,10:01:00,10,1,10 AM,A,1,0,10:00,1
1002,10:02:00,10,2,10 AM,A,1,0,10:00,1
1003,10:03:00,10,3,10 AM,A,1,0,10:00,1
1004,10:04:00,10,4,10 AM,A,1,0,10:00,1
1005,10:05:00,10,5,10 AM,A,1,0,10:00,1
1006,10:06:00,10,6,10 AM,A,1,0,10:00,1
1007,10:07:00,10,7,10 AM,A,1,0,10:00,1
1008,10:08:00,10,8,10 AM,A,1,0,10:00,1
1009,10:09:00,10,9,10 AM,A,1,0,10:00,1
1010,10:10:00,10,10,10 AM,A,1,0,10:00,1
1011,10:11:00,10,11,10 AM,A,1,0,10:00,1
1012,10:12:00,10,12,10 AM,A,1,0,10:00,1
1013,10:13:00,10,13,10 AM,A,1,0,10:00,1
1014,10:14:00,10,14,10 AM,A,1,0,10:00,1
1015,10:15:00,10,15,10 AM,A,1,0,10:00,1
1016,10:16:00,10,16,10 AM,A,1,0,10:00,1
1017,10:17:00,10,17,10 AM,A,1,0,10:00,1
1018,10:18:00,10,18,10 AM,A,1,0,10:00,1
1019,10:19:00,10,19,10 AM,A,1,0,10:00,1
1020,10:20:00,10,20,10 AM,A,1,0,10:00,1
1021,10:21:00,10,21,10 AM,A,1,0,10:00,1
1022,10:22:00,10,22,10 AM,A,1,0,10:00,1
1023,10:23:00,10,23,10 AM,A,1,0,10:00,1
1024,10:24:00,10,24,10 AM,A,1,0,10:00,1
1025,10:25:00,10,25,10 AM,A,1,0,10:00,1
1026,10:26:00,10,26,10 AM,A,1,0,10:00,1
1027,10:27:00,10,27,10 AM,A,1,0,10:00,1
1028,10:28:00,10,28,10 AM,A,1,0,10:00,1
1029,10:29:00,10,29,10 AM,A,1,0,10:00,1
1030,10:30:00,10,30,10 AM,A,1,0,10:30,1
1031,10:31:00,10,31,10 AM,A,1,0,10:30,1
1032,10:32:00,10,32,10 AM,A,1,0,10:30,1
1033,10:33:00,10,33,10 AM,A,1,0,10:30,1
1034,10:34:00,10,34,10 AM,A,1,0,10:30,1
1035,10:35:00,10,35,10 AM,A,1,0,10:30,1
1036,10:36:00,10,36,10 AM,A,1,0,10:30,1
1037,10:37:00,10,37,10 AM,A,1,0,10:30,1
1038,10:38:00,10,38,10 AM,A,1,0,10:30,1
1039,10:39:00,10,39,10 AM,A,1,0,10:30,1
1040,10:40:00,10,40,10 AM,A,1,0,10:30,1
1041,10:41:00,10,41,10 AM,A,1,0,10:30,1
1042,10:42:00,10,42,10 AM,A,1,0,10:30,1
1043,10:43:00,10,43,10 AM,A,1,0,10:30,1
1044,10:44:00,10,44,10 AM,A,1,0,10:30,1
1045,10:45:00,10,45,10 AM,A,1,0,10:30,1
1046,10:46:00,10,46,10 AM,A,1,0,10:30,1
1047,10:47:00,10,47,10 AM,A,1,0,10:30,1
1048,10:48:00,10,48,10 AM,A,1,0,10:30,1
1049,10:49:00,10,49,10 AM,A,1,0,10:30,1
1050,10:50:00,10,50,10 AM,A,1,0,10:30,1
1051,10:51:00,10,51,10 AM,A,1,0,10:30,1
1052,10:52:00,10,52,10 AM,A,1,0,10:30,1
1053,10:53:00,10,53,10 AM,A,1,0,10:30,1
1054,10:54:00,10,54,10 AM,A,1,0,10:30,1
1055,10:55:00,10,55,10 AM,A,1,0,10:30,1
1056,10:56:00,10,56,10 AM,A,1,0,10:30,1
1057,10:57:00,10,57,10 AM,A,1,0,10:30,1
1058,10:58:00,10,58,10 AM,A,1,0,10:30,1
1059,10:59:00,10,59,10 AM,A,1,0,10:30,1
1100,11:00:00,11,0,11 AM,A,1,0,11:00,1
1101,11:01:00,11,1,11 AM,A,1,0,11:00,1
1102,11:02:00,11,2,11 AM,A,1,0,11:00,1
1103,11:03:00,11,3,11 AM,A,1,0,11:00,1
1104,11:04:00,11,4,11 AM,A,1,0,11:00,1
1105,11:05:00,11,5,11 AM,A,1,0,11:00,1
1106,11:06:00,11,6,11 AM,A,1,0,11:00,1
1107,11:07:00,11,7,11 AM,A,1,0,11:00,1
1108,11:08:00,11,8,11 AM,A,1,0,11:00,1
1109,11:09:00,11,9,11 AM,A,1,0,11:00,1
1110,11:10:00,11,10,11 AM,A,1,0,11:00,1
1111,11:11:00,11,11,11 AM,A,1,0,11:00,1
1112,11:12:00,11,12,11 AM,A,1,0,11:00,1
1113,11:13:00,11,13,11 AM,A,1,0,11:00,1
1114,11:14:00,11,14,11 AM,A,1,0,11:00,1
1115,11:15:00,11,15,11 AM,A,1,0,11:00,1
1116,11:16:00,11,16,11 AM,A,1,0,11:00,1
1117,11:17:00,11,17,11 AM,A,1,0,11:00,1
1118,11:18:00,11,18,11 AM,A,1,0,11:00,1
1119,11:19:00,11,19,11 AM,A,1,0,11:00,1
1120,11:20:00,11,20,11 AM,A,1,0,11:00,1
1121,11:21:00,11,21,11 AM,A,1,0,11:00,1
1122,11:22:00,11,22,11 AM,A,1,0,11:00,1
1123,11:23:00,11,23,11 AM,A,1,0,11:00,1
1124,11:24:00,11,24,11 AM,A,1,0,11:00,1
1125,11:25:00,11,25,11 AM,A,1,0,11:00,1
1126,11:26:00,11,26,11 AM,A,1,0,11:00,1
1127,11:27:00,11,27,11 AM,A,1,0,11:00,1
1128,11:28:00,11,28,11 AM,A,1,0,11:00,1
1129,11:29:00,11,29,11 AM,A,1,0,11:00,1
1130,11:30:00,11,30,11 AM,A,1,0,11:30,1
1131,11:31:00,11,31,11 AM,A,1,0,11:30,1
1132,11:32:00,11,32,11 AM,A,1,0,11:30,1
1133,11:33:00,11,33,11 AM,A,1,0,11:30,1
1134,11:34:00,11,34,11 AM,A,1,0,11:30,1
1135,11:35:00,11,35,11 AM,A,1,0,11:30,1
1136,11:36:00,11,36,11 AM,A,1,0,11:30,1
1137,11:37:00,11,37,11 AM,A,1,0,11:30,1
1138,11:38:00,11,38,11 AM,A,1,0,11:30,1
1139,11:39:00,11,39,11 AM,A,1,0,11:30,1
1140,11:40:00,11,40,11 AM,A,1,0,11:30,1
1141,11:41:00,11,41,11 AM,A,1,0,11:30,1
1142,11:42:00,11,42,11 AM,A,1,0,11:30,1
1143,11:43:00,11,43,11 AM,A,1,0,11:30,1
1144,11:44:00,11,44,11 AM,A,1,0,11:30,1
1145,11:45:00,11,45,11 AM,A,1,0,11:30,1
1146,11:46:00,11,46,11 AM,A,1,0,11:30,1
1147,11:47:00,11,47,11 AM,A,1,0,11:30,1
1148,11:48:00,11,48,11 AM,A,1,0,11:30,1
1149,11:49:00,11,49,11 AM,A,1,0,11:30,1
1150,11:50:00,11,50,11 AM,A,1,0,11:30,1
1151,11:51:00,11,51,11 AM,A,1,0,11:30,1
1152,11:52:00,11,52,11 AM,A,1,0,11:30,1
1153,11:53:00,11,53,11 AM,A,1,0,11:30,1
1154,11:54:00,11,54,11 AM,A,1,0,11:30,1
1155,11:55:00,11,55,11 AM,A,1,0,11:30,1
1156,11:56:00,11,56,11 AM,A,1,0,11:30,1
1157,11:57:00,11,57,11 AM,A,1,0,11:30,1
1158,11:58:00,11,58,11 AM,A,1,0,11:30,1
1159,11:59:00,11,59,11 AM,A,1,0,11:30,1
1200,12:00:00,12,0,12 PM,A,1,0,12:00,1
1201,12:01:00,12,1,12 PM,A,1,0,12:00,1
1202,12:02:00,12,2,12 PM,A,1,0,12:00,1
1203,12:03:00,12,3,12 PM,A,1,0,12:00,1
1204,12:04:00,12,4,12 PM,A,1,0,12:00,1
1205,12:05:00,12,5,12 PM,A,1,0,12:00,1
1206,12:06:00,12,6,12 PM,A,1,0,12:00,1
1207,12:07:00,12,7,12 PM,A,1,0,12:00,1
1208,12:08:00,12,8,12 PM,A,1,0,12:00,1
1209,12:09:00,12,9,12 PM,A,1,0,12:00,1
1210,12:10:00,12,10,12 PM,A,1,0,12:00,1
1211,12:11:00,12,11,12 PM,A,1,0,12:00,1
1212,12:12:00,12,12,12 PM,A,1,0,12:00,1
1213,12:13:00,12,13,12 PM,A,1,0,12:00,1
1214,12:14:00,12,14,12 PM,A,1,0,12:00,1
1215,12:15:00,12,15,12 PM,A,1,0,12:00,1
1216,12:16:00,12,16,12 PM,A,1,0,12:00,1
1217,12:17:00,12,17,12 PM,A,1,0,12:00,1
1218,12:18:00,12,18,12 PM,A,1,0,12:00,1
1219,12:19:00,12,19,12 PM,A,1,0,12:00,1
1220,12:20:00,12,20,12 PM,A,1,0,12:00,1
1221,12:21:00,12,21,12 PM,A,1,0,12:00,1
1222,12:22:00,12,22,12 PM,A,1,0,12:00,1
1223,12:23:00,12,23,12 PM,A,1,0,12:00,1
1224,12:24:00,12,24,12 PM,A,1,0,12:00,1
1225,12:25:00,12,25,12 PM,A,1,0,12:00,1
1226,12:26:00,12,26,12 PM,A,1,0,12:00,1
1227,12:27:00,12,27,12 PM,A,1,0,12:00,1
1228,12:28:00,12,28,12 PM,A,1,0,12:00,1
1229,12:29:00,12,29,12 PM,A,1,0,12:00,1
1230,12:30:00,12,30,12 PM,A,1,0,12:30,1
1231,12:31:00,12,31,12 PM,A,1,0,12:30,1
1232,12:32:00,12,32,12 PM,A,1,0,12:30,1
1233,12:33:00,12,33,12 PM,A,1,0,12:30,1
1234,12:34:00,12,34,12 PM,A,1,0,12:30,1
1235,12:35:00,12,35,12 PM,A,1,0,12:30,1
1236,12:36:00,12,36,12 PM,A,1,0,12:30,1
1237,12:37:00,12,37,12 PM,A,1,0,12:30,1
1238,12:38:00,12,38,12 PM,A,1,0,12:30,1
1239,12:39:00,12,39,12 PM,A,1,0,12:30,1
1240,12:40:00,12,40,12 PM,A,1,0,12:30,1
1241,12:41:00,12,41,12 PM,A,1,0,12:30,1
1242,12:42:00,12,42,12 PM,A,1,0,12:30,1
1243,12:43:00,12,43,12 PM,A,1,0,12:30,1
1244,12:44:00,12,44,12 PM,A,1,0,12:30,1
1245,12:45:00,12,45,12 PM,A,1,0,12:30,1
1246,12:46:00,12,46,12 PM,A,1,0,12:30,1
1247,12:47:00,12,47,12 PM,A,1,0,12:30,1
1248,12:48:00,12,48,12 PM,A,1,0,12:30,1
1249,12:49:00,12,49,12 PM,A,1,0,12:30,1
1250,12:50:00,12,50,12 PM,A,1,0,12:30,1
1251,12:51:00,12,51,12 PM,A,1,0,12:30,1
1252,12:52:00,12,52,12 PM,A,1,0,12:30,1
1253,12:53:00,12,53,12 PM,A,1,0,12:30,1
1254,12:54:00,12,54,12 PM,A,1,0,12:30,1
1255,12:55:00,12,55,12 PM,A,1,0,12:30,1
1256,12:56:00,12,56,12 PM,A,1,0,12:30,1
1257,12:57:00,12,57,12 PM,A,1,0,12:30,1
1258,12:58:00,12,58,12 PM,A,1,0,12:30,1
1259,12:59:00,12,59,12 PM,A,1,0,12:30,1
1300,13:00:00,13,0,1 PM,A,1,0,13:00,1
1301,13:01:00,13,1,1 PM,A,1,0,13:00,1
1302,13:02:00,13,2,1 PM,A,1,0,13:00,1
1303,13:03:00,13,3,1 PM,A,1,0,13:00,1
1304,13:04:00,13,4,1 PM,A,1,0,13:00,1
1305,13:05:00,13,5,1 PM,A,1,0,13:00,1
1306,13:06:00,13,6,1 PM,A,1,0,13:00,1
1307,13:07:00,13,7,1 PM,A,1,0,13:00,1
1308,13:08:00,13,8,1 PM,A,1,0,13:00,1
1309,13:09:00,13,9,1 PM,A,1,0,13:00,1
1310,13:10:00,13,10,1 PM,A,1,0,13:00,1
1311,13:11:00,13,11,1 PM,A,1,0,13:00,1
1312,13:12:00,13,12,1 PM,A,1,0,13:00,1
1313,13:13:00,13,13,1 PM,A,1,0,13:00,1
1314,13:14:00,13,14,1 PM,A,1,0,13:00,1
1315,13:15:00,13,15,1 PM,A,1,0,13:00,1
1316,13:16:00,13,16,1 PM,A,1,0,13:00,1
1317,13:17:00,13,17,1 PM,A,1,0,13:00,1
1318,13:18:00,13,18,1 PM,A,1,0,13:00,1
1319,13:19:00,13,19,1 PM,A,1,0,13:00,1
1320,13:20:00,13,20,1 PM,A,1,0,13:00,1
1321,13:21:00,13,21,1 PM,A,1,0,13:00,1
1322,13:22:00,13,22,1 PM,A,1,0,13:00,1
1323,13:23:00,13,23,1 PM,A,1,0,13:00,1
1324,13:24:00,13,24,1 PM,A,1,0,13:00,1
1325,13:25:00,13,25,1 PM,A,1,0,13:00,1
1326,13:26:00,13,26,1 PM,A,1,0,13:00,1
1327,13:27:00,13,27,1 PM,A,1,0,13:00,1
1328,13:28:00,13,28,1 PM,A,1,0,13:00,1
1329,13:29:00,13,29,1 PM,A,1,0,13:00,1
1330,13:30:00,13,30,1 PM,A,1,0,13:30,1
1331,13:31:00,13,31,1 PM,A,1,0,13:30,1
1332,13:32:00,13,32,1 PM,A,1,0,13:30,1
1333,13:33:00,13,33,1 PM,A,1,0,13:30,1
1334,13:34:00,13,34,1 PM,A,1,0,13:30,1
1335,13:35:00,13,35,1 PM,A,1,0,13:30,1
1336,13:36:00,13,36,1 PM,A,1,0,13:30,1
1337,13:37:00,13,37,1 PM,A,1,0,13:30,1
1338,13:38:00,13,38,1 PM,A,1,0,13:30,1
1339,13:39:00,13,39,1 PM,A,1,0,13:30,1
1340,13:40:00,13,40,1 PM,A,1,0,13:30,1
1341,13:41:00,13,41,1 PM,A,1,0,13:30,1
1342,13:42:00,13,42,1 PM,A,1,0,13:30,1
1343,13:43:00,13,43,1 PM,A,1,0,13:30,1
1344,13:44:00,13,44,1 PM,A,1,0,13:30,1
1345,13:45:00,13,45,1 PM,A,1,0,13:30,1
1346,13:46:00,13,46,1 PM,A,1,0,13:30,1
1347,13:47:00,13,47,1 PM,A,1,0,13:30,1
1348,13:48:00,13,48,1 PM,A,1,0,13:30,1
1349,13:49:00,13,49,1 PM,A,1,0,13:30,1
1350,13:50:00,13,50,1 PM,A,1,0,13:30,1
1351,13:51:00,13,51,1 PM,A,1,0,13:30,1
1352,13:52:00,13,52,1 PM,A,1,0,13:30,1
1353,13:53:00,13,53,1 PM,A,1,0,13:30,1
1354,13:54:00,13,54,1 PM,A,1,0,13:30,1
1355,13:55:00,13,55,1 PM,A,1,0,13:30,1
1356,13:56:00,13,56,1 PM,A,1,0,13:30,1
1357,13:57:00,13,57,1 PM,A,1,0,13:30,1
1358,13:58:00,13,58,1 PM,A,1,0,13:30,1
1359,13:59:00,13,59,1 PM,A,1,0,13:30,1
1400,14:00:00,14,0,2 PM,B,2,0,14:00,1
1401,14:01:00,14,1,2 PM,B,2,0,14:00,1
1402,14:02:00,14,2,2 PM,B,2,0,14:00,1
1403,14:03:00,14,3,2 PM,B,2,0,14:00,1
1404,14:04:00,14,4,2 PM,B,2,0,14:00,1
1405,14:05:00,14,5,2 PM,B,2,0,14:00,1
1406,14:06:00,14,6,2 PM,B,2,0,14:00,1
1407,14:07:00,14,7,2 PM,B,2,0,14:00,1
1408,14:08:00,14,8,2 PM,B,2,0,14:00,1
1409,14:09:00,14,9,2 PM,B,2,0,14:00,1
1410,14:10:00,14,10,2 PM,B,2,0,14:00,1
1411,14:11:00,14,11,2 PM,B,2,0,14:00,1
1412,14:12:00,14,12,2 PM,B,2,0,14:00,1
1413,14:13:00,14,13,2 PM,B,2,0,14:00,1
1414,14:14:00,14,14,2 PM,B,2,0,14:00,1
1415,14:15:00,14,15,2 PM,B,2,0,14:00,1
1416,14:16:00,14,16,2 PM,B,2,0,14:00,1
1417,14:17:00,14,17,2 PM,B,2,0,14:00,1
1418,14:18:00,14,18,2 PM,B,2,0,14:00,1
1419,14:19:00,14,19,2 PM,B,2,0,14:00,1
1420,14:20:00,14,20,2 PM,B,2,0,14:00,1
1421,14:21:00,14,21,2 PM,B,2,0,14:00,1
1422,14:22:00,14,22,2 PM,B,2,0,14:00,1
1423,14:23:00,14,23,2 PM,B,2,0,14:00,1
1424,14:24:00,14,24,2 PM,B,2,0,14:00,1
1425,14:25:00,14,25,2 PM,B,2,0,14:00,1
1426,14:26:00,14,26,2 PM,B,2,0,14:00,1
1427,14:27:00,14,27,2 PM,B,2,0,14:00,1
1428,14:28:00,14,28,2 PM,B,2,0,14:00,1
1429,14:29:00,14,29,2 PM,B,2,0,14:00,1
1430,14:30:00,14,30,2 PM,B,2,0,14:30,1
1431,14:31:00,14,31,2 PM,B,2,0,14:30,1
1432,14:32:00,14,32,2 PM,B,2,0,14:30,1
1433,14:33:00,14,33,2 PM,B,2,0,14:30,1
1434,14:34:00,14,34,2 PM,B,2,0,14:30,1
1435,14:35:00,14,35,2 PM,B,2,0,14:30,1
1436,14:36:00,14,36,2 PM,B,2,0,14:30,1
1437,14:37:00,14,37,2 PM,B,2,0,14:30,1
1438,14:38:00,14,38,2 PM,B,2,0,14:30,1
1439,14:39:00,14,39,2 PM,B,2,0,14:30,1
1440,14:40:00,14,40,2 PM,B,2,0,14:30,1
1441,14:41:00,14,41,2 PM,B,2,0,14:30,1
1442,14:42:00,14,42,2 PM,B,2,0,14:30,1
1443,14:43:00,14,43,2 PM,B,2,0,14:30,1
1444,14:44:00,14,44,2 PM,B,2,0,14:30,1
1445,14:45:00,14,45,2 PM,B,2,0,14:30,1
1446,14:46:00,14,46,2 PM,B,2,0,14:30,1
1447,14:47:00,14,47,2 PM,B,2,0,14:30,1
1448,14:48:00,14,48,2 PM,B,2,0,14:30,1
1449,14:49:00,14,49,2 PM,B,2,0,14:30,1
1450,14:50:00,14,50,2 PM,B,2,0,14:30,1
1451,14:51:00,14,51,2 PM,B,2,0,14:30,1
1452,14:52:00,14,52,2 PM,B,2,0,14:30,1
1453,14:53:00,14,53,2 PM,B,2,0,14:30,1
1454,14:54:00,14,54,2 PM,B,2,0,14:30,1
1455,14:55:00,14,55,2 PM,B,2,0,14:30,1
1456,14:56:00,14,56,2 PM,B,2,0,14:30,1
1457,14:57:00,14,57,2 PM,B,2,0,14:30,1
1458,14:58:00,14,58,2 PM,B,2,0,14:30,1
1459,14:59:00,14,59,2 PM,B,2,0,14:30,1
1500,15:00:00,15,0,3 PM,B,2,0,15:00,1
1501,15:01:00,15,1,3 PM,B,2,0,15:00,1
1502,15:02:00,15,2,3 PM,B,2,0,15:00,1
1503,15:03:00,15,3,3 PM,B,2,0,15:00,1
1504,15:04:00,15,4,3 PM,B,2,0,15:00,1
1505,15:05:00,15,5,3 PM,B,2,0,15:00,1
1506,15:06:00,15,6,3 PM,B,2,0,15:00,1
1507,15:07:00,15,7,3 PM,B,2,0,15:00,1
1508,15:08:00,15,8,3 PM,B,2,0,15:00,1
1509,15:09:00,15,9,3 PM,B,2,0,15:00,1
1510,15:10:00,15,10,3 PM,B,2,0,15:00,1
1511,15:11:00,15,11,3 PM,B,2,0,15:00,1
1512,15:12:00,15,12,3 PM,B,2,0,15:00,1
1513,15:13:00,15,13,3 PM,B,2,0,15:00,1
1514,15:14:00,15,14,3 PM,B,2,0,15:00,1
1515,15:15:00,15,15,3 PM,B,2,0,15:00,1
1516,15:16:00,15,16,3 PM,B,2,0,15:00,1
1517,15:17:00,15,17,3 PM,B,2,0,15:00,1
1518,15:18:00,15,18,3 PM,B,2,0,15:00,1
1519,15:19:00,15,19,3 PM,B,2,0,15:00,1
1520,15:20:00,15,20,3 PM,B,2,0,15:00,1
1521,15:21:00,15,21,3 PM,B,2,0,15:00,1
1522,15:22:00,15,22,3 PM,B,2,0,15:00,1
1523,15:23:00,15,23,3 PM,B,2,0,15:00,1
1524,15:24:00,15,24,3 PM,B,2,0,15:00,1
1525,15:25:00,15,25,3 PM,B,2,0,15:00,1
1526,15:26:00,15,26,3 PM,B,2,0,15:00,1
1527,15:27:00,15,27,3 PM,B,2,0,15:00,1
1528,15:28:00,15,28,3 PM,B,2,0,15:00,1
1529,15:29:00,15,29,3 PM,B,2,0,15:00,1
1530,15:30:00,15,30,3 PM,B,2,0,15:30,1
1531,15:31:00,15,31,3 PM,B,2,0,15:30,1
1532,15:32:00,15,32,3 PM,B,2,0,15:30,1
1533,15:33:00,15,33,3 PM,B,2,0,15:30,1
1534,15:34:00,15,34,3 PM,B,2,0,15:30,1
1535,15:35:00,15,35,3 PM,B,2,0,15:30,1
1536,15:36:00,15,36,3 PM,B,2,0,15:30,1
1537,15:37:00,15,37,3 PM,B,2,0,15:30,1
1538,15:38:00,15,38,3 PM,B,2,0,15:30,1
1539,15:39:00,15,39,3 PM,B,2,0,15:30,1
1540,15:40:00,15,40,3 PM,B,2,0,15:30,1
1541,15:41:00,15,41,3 PM,B,2,0,15:30,1
1542,15:42:00,15,42,3 PM,B,2,0,15:30,1
1543,15:43:00,15,43,3 PM,B,2,0,15:30,1
1544,15:44:00,15,44,3 PM,B,2,0,15:30,1
1545,15:45:00,15,45,3 PM,B,2,0,15:30,1
